% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 17:22"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,1.164826947246797E-41,1.2195872563554392E-14
1.6666666666666667E-5,1.4859574770415884E-40,5.299559509998069E-9
3.3333333333333335E-5,-7.1683028992422175E-40,8.26304823929892E-9
5.0E-5,3.494215542199963E-39,7.495323834661013E-9
6.666666666666667E-5,-2.716998890084199E-38,1.8320504807746215E-9
8.333333333333334E-5,1.987777175515727E-37,-7.076199864370669E-9
1.0000000000000002E-4,-1.0088593424682337E-36,-1.1615102067231734E-8
1.1666666666666669E-4,3.617428713800199E-36,-1.5045407607794942E-9
1.3333333333333337E-4,-9.109459518298813E-36,2.8721418477766615E-8
1.5000000000000004E-4,1.4151757546147096E-35,7.590584753329925E-8
1.6666666666666672E-4,-2.725962708408681E-36,1.3142516035923842E-7
1.833333333333334E-4,-5.08863837845616E-35,1.8849854781651596E-7
2.0000000000000006E-4,1.3418059002541956E-34,2.454010070760614E-7
2.1666666666666674E-4,-1.1098670328346104E-34,3.008877154243535E-7
2.333333333333334E-4,-2.358129233278079E-34,3.5167998664793736E-7
2.5000000000000006E-4,7.95655553283024E-34,3.9806834827622174E-7
2.6666666666666673E-4,-6.213295371812412E-34,4.460448715488736E-7
2.833333333333334E-4,-1.3779196804793893E-33,4.995742671054362E-7
3.000000000000001E-4,3.787450537646952E-33,5.559725473425436E-7
3.1666666666666676E-4,-1.4799134702030887E-33,6.114197531097787E-7
3.3333333333333343E-4,-8.06209295436381E-33,6.652243538190491E-7
3.500000000000001E-4,1.3951756558619367E-32,7.167819215683891E-7
3.666666666666668E-4,3.621638310978712E-33,7.644624314693663E-7
3.8333333333333345E-4,-3.898369517073401E-32,8.103616428721062E-7
4.0000000000000013E-4,3.393136459908132E-32,8.610138057762108E-7
4.166666666666668E-4,5.909430963568699E-32,9.193345589482665E-7
4.333333333333335E-4,-1.3950393839041493E-31,9.792864856505061E-7
4.5000000000000015E-4,-5.837759226280636E-33,1.0329093561729401E-6
4.666666666666668E-4,3.1650935678947535E-31,1.0802384054414013E-6
4.833333333333335E-4,-2.7809962494764574E-31,1.1278042332096816E-6
5.000000000000001E-4,-3.3085521988957054E-31,1.1791543949662637E-6
5.166666666666668E-4,1.088909405443548E-30,1.2317841506613035E-6
5.333333333333335E-4,-1.325192420970475E-30,1.2830888186577812E-6
5.500000000000001E-4,-3.32809005772242E-30,1.3346301907450264E-6
5.666666666666668E-4,1.2438880844257959E-29,1.3887899983855028E-6
5.833333333333335E-4,1.3624552197053242E-29,1.444371347644206E-6
6.000000000000002E-4,-6.757136319916469E-29,1.498007416353364E-6
6.166666666666668E-4,-8.290454632206769E-29,1.5480775979869615E-6
6.333333333333335E-4,2.896389366029391E-28,1.5955199437586553E-6
6.500000000000002E-4,5.249312522764861E-28,1.6429676599310394E-6
6.666666666666669E-4,-9.594626379458141E-28,1.6940565723526978E-6
6.833333333333335E-4,-2.8771221310013852E-27,1.7503243709399877E-6
7.000000000000002E-4,1.888470233020562E-27,1.8079232766847188E-6
7.166666666666669E-4,1.3051493979174177E-26,1.8609251231986218E-6
7.333333333333336E-4,3.1564197896799916E-27,1.9083364975019726E-6
7.500000000000002E-4,-4.741077171089249E-26,1.9545575654082995E-6
7.666666666666669E-4,-5.349282504678603E-26,2.0033261819817666E-6
7.833333333333336E-4,1.253877519028696E-25,2.0548125727493612E-6
8.000000000000003E-4,3.0997068720280502E-25,2.1082312513308786E-6
8.166666666666669E-4,-1.428480708014879E-25,2.1632965714949193E-6
8.333333333333336E-4,-1.215626148019453E-24,2.2183211566799206E-6
