% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 19:13"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,5.82413475256432E-41,6.097936281777194E-14
1.6666666666666667E-5,8.202553565103968E-40,2.649684872245174E-8
3.3333333333333335E-5,-3.842639291531532E-39,4.129663990225947E-8
5.0E-5,1.7672531525528738E-38,3.7413492713958496E-8
6.666666666666667E-5,-1.3464332855678215E-37,9.028922186372746E-9
8.333333333333334E-5,9.945112244507032E-37,-3.55862208980232E-8
1.0000000000000002E-4,-5.066023625705378E-36,-5.8331928321534864E-8
1.1666666666666669E-4,1.8157277667906112E-35,-7.794342287068292E-9
1.3333333333333337E-4,-4.562332510642759E-35,1.4332246841036096E-7
1.5000000000000004E-4,7.061594963425205E-35,3.791349589485705E-7
1.6666666666666672E-4,-1.2883569862569924E-35,6.563714447487718E-7
1.833333333333334E-4,-2.5555672522135048E-34,9.409463076599028E-7
2.0000000000000006E-4,6.699997833623275E-34,1.2240475283815857E-6
2.1666666666666674E-4,-5.484101695634632E-34,1.4992649691539032E-6
2.333333333333334E-4,-1.1864925336887925E-33,1.7500247158521835E-6
2.5000000000000006E-4,3.966295796706315E-33,1.9776143072246944E-6
2.6666666666666673E-4,-3.0644769839088118E-33,2.2118435370261365E-6
2.833333333333334E-4,-6.904119831215738E-33,2.4723815502178023E-6
3.000000000000001E-4,1.8824102951825687E-32,2.7456377092280775E-6
3.1666666666666676E-4,-7.25110544524737E-33,3.0123331674947122E-6
3.3333333333333343E-4,-4.013366646270511E-32,3.2688351340653026E-6
3.500000000000001E-4,6.930636248594099E-32,3.5119531803906728E-6
3.666666666666668E-4,1.7981810443418605E-32,3.7333778686777423E-6
3.8333333333333345E-4,-1.9413801465365297E-31,3.94344234556511E-6
4.0000000000000013E-4,1.698175620757063E-31,4.174679181063034E-6
4.166666666666668E-4,2.9509489614911734E-31,4.441514771234094E-6
4.333333333333335E-4,-7.002263467886521E-31,4.713588208535295E-6
4.5000000000000015E-4,-3.2299869806718876E-32,4.9509211846213496E-6
4.666666666666668E-4,1.6026185835732016E-30,5.1535343472321955E-6
4.833333333333335E-4,-1.3715267035687108E-30,5.353947315622634E-6
5.000000000000001E-4,-1.754714671698319E-30,5.569766660399771E-6
5.166666666666668E-4,5.352239650154148E-30,5.788328269113125E-6
5.333333333333335E-4,-6.21946892772914E-30,5.9964664664011305E-6
5.500000000000001E-4,-1.6205326498155807E-29,6.201854280900581E-6
5.666666666666668E-4,6.077258772011518E-29,6.416266364421765E-6
5.833333333333335E-4,6.619643104145321E-29,6.633578989159943E-6
6.000000000000002E-4,-3.334234125560584E-28,6.83681722198805E-6
6.166666666666668E-4,-4.066867131968666E-28,7.017746266834194E-6
6.333333333333335E-4,1.4356132989142168E-27,7.1809390674431385E-6
6.500000000000002E-4,2.5950051185977466E-27,7.339455903647243E-6
6.666666666666669E-4,-4.764305486237809E-27,7.5113732269342035E-6
6.833333333333335E-4,-1.4277445571435947E-26,7.704268522894742E-6
7.000000000000002E-4,9.364569601777897E-27,7.898779088802582E-6
7.166666666666669E-4,6.48628611726031E-26,8.065139521955883E-6
7.333333333333336E-4,1.5905169035281032E-26,8.198276001767189E-6
7.500000000000002E-4,-2.356095935944279E-25,8.32010390257835E-6
7.666666666666669E-4,-2.671838189318049E-25,8.449234870426927E-6
7.833333333333336E-4,6.219129978592251E-25,8.58643825777219E-6
8.000000000000003E-4,1.5455629883493174E-24,8.727699755668755E-6
8.166666666666669E-4,-6.993887001386196E-25,8.871501678729617E-6
8.333333333333336E-4,-6.0509528613158374E-24,9.009316433376732E-6
8.500000000000003E-4,-3.791673151241846E-24,9.125477549892046E-6
8.66666666666667E-4,1.6332267447769626E-23,9.215018978998285E-6
8.833333333333336E-4,3.0021950579110694E-23,9.291661541490058E-6
9.000000000000003E-4,-2.0455557477972765E-23,9.37176188638569E-6
9.16666666666667E-4,-1.1964670169503116E-22,9.458790247924232E-6
9.333333333333336E-4,-7.08463129745223E-23,9.547299109073566E-6
9.500000000000003E-4,2.9570154022128083E-22,9.632386087271739E-6
9.66666666666667E-4,5.68510078867358E-22,9.710980713737374E-6
9.833333333333337E-4,-2.3942982738856134E-22,9.78033772539837E-6
0.0010000000000000002,-2.030932821727095E-21,9.83680165040214E-6
0.0010166666666666668,-1.7372461395813436E-21,9.874285035304232E-6
0.0010333333333333334,3.978823121041422E-21,9.890960061009069E-6
0.00105,1.0060447839888507E-20,9.90117912340874E-6
0.0010666666666666665,7.563496484827272E-22,9.928130505250468E-6
0.001083333333333333,-2.8265464938836685E-20,9.975818743346476E-6
0.0010999999999999996,-3.746526545948896E-20,1.00204159502389E-5
0.0011166666666666662,3.2964654548911386E-20,1.0038113284543084E-5
0.0011333333333333328,1.4607507544571932E-19,1.002753968655245E-5
0.0011499999999999993,9.414956000733013E-20,9.997927164434398E-6
0.001166666666666666,-2.7682994387132554E-19,9.956591301666904E-6
0.0011833333333333325,-6.063512821429063E-19,9.91842998909229E-6
0.001199999999999999,-4.8498631340092104E-20,9.901835705523269E-6
