% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 17:29"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,1.747240439487125E-41,1.829380884533158E-14
1.6666666666666667E-5,3.1007148656395775E-40,7.949324439415843E-9
3.3333333333333335E-5,-1.3642383441532257E-39,1.2394281690163107E-8
5.0E-5,5.4597384954360404E-39,1.1241999150763487E-8
6.666666666666667E-5,-3.9384401333023545E-38,2.746022574466391E-9
8.333333333333334E-5,2.9895460232224115E-37,-1.061750964207611E-8
1.0000000000000002E-4,-1.537992459823434E-36,-1.7426667017447784E-8
1.1666666666666669E-4,5.504612520592739E-36,-2.2610694728451082E-9
1.3333333333333337E-4,-1.374478875115964E-35,4.3077657249240706E-8
1.5000000000000004E-4,2.10502397302477E-35,1.1385257539064855E-7
1.6666666666666672E-4,-3.222666955125797E-36,1.9712590227618558E-7
1.833333333333334E-4,-7.758247009596514E-35,2.827235834715085E-7
2.0000000000000006E-4,2.0010381403586627E-34,3.6805518490789293E-7
2.1666666666666674E-4,-1.5887644008279702E-34,4.5125055198687603E-7
2.333333333333334E-4,-3.6200874658688028E-34,5.273888136011941E-7
2.5000000000000006E-4,1.1789738570121714E-33,5.969031500473761E-7
2.6666666666666673E-4,-8.831861737656277E-34,6.687792731238109E-7
2.833333333333334E-4,-2.0819277831197472E-33,7.489617809621461E-7
3.000000000000001E-4,5.548510694276937E-33,8.334219555899617E-7
3.1666666666666676E-4,-2.0504476724854872E-33,9.164269753859036E-7
3.3333333333333343E-4,-1.1884670321812153E-32,9.969367051401988E-7
3.500000000000001E-4,2.040572378760504E-32,1.0740417514196815E-6
3.666666666666668E-4,5.288530020662387E-33,1.1452944446580299E-6
3.8333333333333345E-4,-5.758199765441881E-32,1.2138359826968534E-6
4.0000000000000013E-4,5.103593249387188E-32,1.2894653844074848E-6
4.166666666666668E-4,8.829562254820813E-32,1.3765535216366968E-6
4.333333333333335E-4,-2.1216012071789334E-31,1.4660413121337433E-6
4.5000000000000015E-4,-1.2849372741896623E-32,1.5459853737189742E-6
4.666666666666668E-4,4.970576694499287E-31,1.6164358291454707E-6
4.833333333333335E-4,-3.932443398229108E-31,1.687186162928734E-6
5.000000000000001E-4,-6.086313893376589E-31,1.7635552943055955E-6
5.166666666666668E-4,1.5206673641470594E-30,1.8417835212771057E-6
5.333333333333335E-4,-1.5334463044785643E-30,1.9179611650479405E-6
5.500000000000001E-4,-4.477096270058145E-30,1.9944283191914924E-6
5.666666666666668E-4,1.707359830580853E-29,2.0747549787819503E-6
5.833333333333335E-4,1.821130019453595E-29,2.1571430793601908E-6
6.000000000000002E-4,-9.641811123547437E-29,2.2365395989930216E-6
6.166666666666668E-4,-1.154473478252733E-28,2.3105109387423628E-6
6.333333333333335E-4,4.2034386333616625E-28,2.3804616688255655E-6
6.500000000000002E-4,7.53906079078948E-28,2.4503392283146457E-6
6.666666666666669E-4,-1.4014415569534578E-27,2.5255949883373966E-6
6.833333333333335E-4,-4.192958331385651E-27,2.608532940337554E-6
7.000000000000002E-4,2.7408863033711614E-27,2.6933786243405745E-6
7.166666666666669E-4,1.9123201582154695E-26,2.7712369388865777E-6
7.333333333333336E-4,4.887004942635577E-27,2.840615141354473E-6
7.500000000000002E-4,-6.942803067876667E-26,2.9081111395273665E-6
7.666666666666669E-4,-7.992415840229574E-26,2.9793294459413107E-6
7.833333333333336E-4,1.8215300513993886E-25,3.0545230119502345E-6
8.000000000000003E-4,4.598444617099085E-25,3.132511088504817E-6
8.166666666666669E-4,-1.9677372884232342E-25,3.212862592911824E-6
8.333333333333336E-4,-1.7909222286252154E-24,3.2930437729548243E-6
8.500000000000003E-4,-1.161782397630755E-24,3.368377945447625E-6
8.66666666666667E-4,4.791889561755944E-24,3.437394514085112E-6
8.833333333333336E-4,8.981304042078834E-24,3.5042240107573854E-6
9.000000000000003E-4,-5.7979111638008715E-24,3.573785192647162E-6
9.16666666666667E-4,-3.543262334603098E-23,3.647131319531664E-6
9.333333333333336E-4,-2.1846090911686883E-23,3.7226414572117867E-6
9.500000000000003E-4,8.64757715808399E-23,3.7988583946806496E-6
9.66666666666667E-4,1.6972830828627827E-22,3.874873759932935E-6
9.833333333333337E-4,-6.557113360172679E-23,3.949875422359266E-6
0.0010000000000000002,-5.984587443571442E-22,4.022776342408694E-6
0.0010166666666666668,-5.271866145723505E-22,4.091757343113178E-6
0.0010333333333333334,1.1506520760289853E-21,4.156273526102425E-6
0.00105,2.979526627686107E-21,4.22063020073326E-6
0.0010666666666666665,3.1163165445349647E-22,4.291782174668891E-6
0.001083333333333333,-8.243052143255758E-21,4.3709319582395E-6
0.0010999999999999996,-1.1183015089274393E-20,4.450935885088619E-6
0.0011166666666666662,9.238365485378064E-21,4.524655359872248E-6
0.0011333333333333328,4.277016553033371E-20,4.591678172965987E-6
0.0011499999999999993,2.8764101770581833E-20,4.654767693907534E-6
0.001166666666666666,-7.925821029045793E-20,4.7161086750206836E-6
0.0011833333333333325,-1.7827502009562987E-19,4.780158340614184E-6
0.001199999999999999,-2.039405452057222E-20,4.852422783395319E-6
0.0012166666666666656,4.38014822083882E-19,4.9307466955984065E-6
0.0012333333333333322,6.237266695180371E-19,5.005001140285308E-6
0.0012499999999999987,-2.964766278544046E-19,5.069857483798428E-6
0.0012666666666666653,-1.963926094001549E-18,5.131174446352688E-6
0.0012833333333333319,-1.870978359765629E-18,5.196281758994184E-6
0.0012999999999999984,2.359510081851813E-18,5.264951579976869E-6
0.001316666666666665,7.76002530945224E-18,5.333448602596016E-6
0.0013333333333333316,4.7081365893027564E-18,5.400819834977903E-6
0.0013499999999999981,-1.238402914770439E-17,5.467142054080678E-6
0.0013666666666666647,-2.7987333918266545E-17,5.530998669322305E-6
0.0013833333333333313,-8.357196867976296E-18,5.592903704877162E-6
0.0013999999999999978,5.449515956542389E-17,5.6569030064431804E-6
0.0014166666666666644,9.24351857682196E-17,5.724701619537941E-6
0.001433333333333331,-1.8368044384353843E-18,5.792194022834319E-6
0.0014499999999999975,-2.119214451598256E-16,5.855962321086055E-6
0.001466666666666664,-2.752934111248125E-16,5.91874245231151E-6
0.0014833333333333306,1.0603112478433744E-16,5.983512650937421E-6
0.0014999999999999972,7.350762593827402E-16,6.047061107930413E-6
0.0015166666666666638,7.251489635398113E-16,6.1055970854555165E-6
0.0015333333333333303,-6.100657468102336E-16,6.162412035339182E-6
0.001549999999999997,-2.279328508989783E-15,6.223396542575845E-6
0.0015666666666666635,-1.6682571566357914E-15,6.288386588067785E-6
0.00158333333333333,2.4369195398761085E-15,6.352899565988916E-6
0.0015999999999999966,6.38090567646595E-15,6.415258972157803E-6
0.0016166666666666632,3.3674145684483946E-15,6.476359920602264E-6
0.0016333333333333297,-7.952813871879668E-15,6.5351849208004386E-6
0.0016499999999999963,-1.651823322586928E-14,6.590300891620188E-6
0.0016666666666666629,-6.209873209941255E-15,6.644280227332134E-6
0.0016833333333333294,2.2806717110857607E-14,6.70169366725245E-6
0.001699999999999996,4.111858537644804E-14,6.763340569909062E-6
0.0017166666666666626,1.1546796670049232E-14,6.8259166544791934E-6
0.0017333333333333291,-6.096516576069578E-14,6.8862325407977374E-6
0.0017499999999999957,-1.0264514072274799E-13,6.942936583059467E-6
0.0017666666666666623,-2.4101670777544786E-14,6.996016890713755E-6
0.0017833333333333288,1.597358618870443E-13,7.047541578933003E-6
0.0017999999999999954,2.6236642860976E-13,7.100970424018305E-6
0.001816666666666662,5.6141785243554855E-14,7.157358867330226E-6
0.0018333333333333285,-4.1876927730394835E-13,7.2142338027697995E-6
0.001849999999999995,-6.757913485640044E-13,7.269547738985728E-6
0.0018666666666666617,-1.3085978411599317E-13,7.323941672639298E-6
0.0018833333333333282,1.082906172305378E-12,7.377960595961943E-6
0.0018999999999999948,1.6959854676205375E-12,7.430177077311438E-6
0.0019166666666666614,2.8868238124073617E-13,7.479636586584478E-6
0.001933333333333328,-2.6631966003742716E-12,7.527953410690774E-6
0.0019499999999999945,-4.002002468083946E-12,7.577738051003296E-6
0.0019666666666666613,-5.746745143789773E-13,7.62991794412803E-6
0.001983333333333328,6.088710476390558E-12,7.682572429718711E-6
0.0019999999999999944,8.737342820813282E-12,7.731755695065746E-6
0.002016666666666661,1.0604956698571244E-12,7.774626698837353E-6
0.0020333333333333275,-1.2707030468474832E-11,7.81285445785565E-6
0.002049999999999994,-1.733693650666047E-11,7.851614688407906E-6
0.0020666666666666607,-1.3933266349617752E-12,7.894111498835605E-6
0.0020833333333333272,2.4988827290861687E-11,7.938378359440115E-6
0.002099999999999994,3.2410078953778984E-11,7.980255651527042E-6
0.0021166666666666604,1.7047107239959087E-12,8.017839971003676E-6
0.002133333333333327,-4.582374060388328E-11,8.05196713246273E-6
0.0021499999999999935,-5.7027686747339936E-11,8.083908808597107E-6
0.00216666666666666,-1.8898806061319461E-13,8.11406655690387E-6
0.0021833333333333266,8.629260557591473E-11,8.14229343869905E-6
0.002199999999999993,1.1200213272065886E-10,8.168675078936654E-6
0.0022166666666666598,2.1603498181817596E-11,8.194368602429317E-6
0.0022333333333333263,-1.285971170092352E-10,8.221544652602609E-6
0.002249999999999993,-1.9503003140600216E-10,8.251144007251144E-6
0.0022666666666666595,-7.207185401866152E-11,8.280587049623189E-6
0.002283333333333326,1.9191313233392024E-10,8.305710488762632E-6
0.0022999999999999926,4.075225993869323E-10,8.325618184995602E-6
0.002316666666666659,3.9133242372788284E-10,8.343492986375807E-6
0.0023333333333333257,1.2287184843349746E-10,8.362066920589987E-6
0.0023499999999999923,-2.22946572275037E-10,8.381106743761094E-6
0.002366666666666659,-3.8482175288820984E-10,8.400112042963977E-6
0.0023833333333333254,-1.6415120546481343E-10,8.419922270596263E-6
0.002399999999999992,4.871909824062665E-10,8.440242629960344E-6
0.0024166666666666585,1.4511401582149195E-9,8.45914621710011E-6
0.002433333333333325,2.462483558769052E-9,8.476561112356945E-6
0.0024499999999999917,3.179885961896649E-9,8.494615809865198E-6
0.0024666666666666582,3.3759073032267407E-9,8.513092911923468E-6
0.002483333333333325,3.2182508164063077E-9,8.528713197361917E-6
0.0024999999999999914,3.4242201241089797E-9,8.540999574851672E-6
0.002516666666666658,5.03352421377151E-9,8.55469043631443E-6
0.0025333333333333245,8.827061895612181E-9,8.57343702530142E-6
0.002549999999999991,1.4826031837797267E-8,8.594507923729632E-6
0.0025666666666666576,2.238902989746691E-8,8.612933370265823E-6
0.002583333333333324,3.096109315923617E-8,8.628253266756596E-6
0.0025999999999999908,4.08646534095207E-8,8.643796597267206E-6
0.0026166666666666573,5.332954472751934E-8,8.661110319694815E-6
0.002633333333333324,6.955073315191923E-8,8.678745176578668E-6
0.0026499999999999905,8.947685949925623E-8,8.696149894984994E-6
0.002666666666666657,1.1140014550113266E-7,8.715564677340291E-6
0.0026833333333333236,1.3281461113775298E-7,8.739083569867137E-6
0.00269999999999999,1.5193218452870708E-7,8.765758540837749E-6
0.0027166666666666567,1.6867790105251936E-7,8.792968870020216E-6
0.0027333333333333233,1.844475649365617E-7,8.819755868196435E-6
0.00274999999999999,2.0095696536869814E-7,8.84747475492751E-6
0.0027666666666666564,2.1917275600302098E-7,8.87732740632142E-6
0.002783333333333323,2.390474231169212E-7,8.908497837575707E-6
0.0027999999999999896,2.5995451393681045E-7,8.939526219646107E-6
0.002816666666666656,2.8118557383343624E-7,8.971188260457388E-6
