% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 17:40"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,2.3296539410359585E-41,2.4391745127108784E-14
1.6666666666666667E-5,5.1255001704977525E-40,1.059907157817327E-8
3.3333333333333335E-5,-2.139700555449346E-39,1.6525166344285228E-8
5.0E-5,7.501610062128554E-39,1.4987490607010814E-8
6.666666666666667E-5,-5.093981074484677E-38,3.657531165912776E-9
8.333333333333334E-5,3.999007194914688E-37,-1.416267043206385E-8
1.0000000000000002E-4,-2.0803302418897198E-36,-2.3243046848612905E-8
1.1666666666666669E-4,7.431662389091071E-36,-3.0227047388333266E-9
1.3333333333333337E-4,-1.8419010412687227E-35,5.742853718152082E-8
1.5000000000000004E-4,2.785258552423717E-35,1.5179187686081223E-7
1.6666666666666672E-4,-3.2740373105638804E-36,2.6281245096439815E-7
1.833333333333334E-4,-1.0488638373508627E-34,3.7691955179406594E-7
2.0000000000000006E-4,2.6535833844435028E-34,4.906538001918852E-7
2.1666666666666674E-4,-2.0293993147502913E-34,6.015162084679649E-7
2.333333333333334E-4,-4.920382681858805E-34,7.02940315837954E-7
2.5000000000000006E-4,1.5545799108180793E-33,7.954988298971123E-7
2.6666666666666673E-4,-1.1213211702919051E-33,8.911682394256005E-7
2.833333333333334E-4,-2.790930287991301E-33,9.978700822884733E-7
3.000000000000001E-4,7.243718479290378E-33,1.1102276434160164E-6
3.1666666666666676E-4,-2.5458428689841623E-33,1.2205918003282836E-6
3.3333333333333343E-4,-1.5600271019511249E-32,1.3275704314602805E-6
3.500000000000001E-4,2.662880912189288E-32,1.4299459062160367E-6
3.666666666666668E-4,6.871049993076334E-33,1.5244497871593536E-6
3.8333333333333345E-4,-7.582751478547752E-32,1.6152658223144088E-6
4.0000000000000013E-4,6.823105336247859E-32,1.7154550191765317E-6
4.166666666666668E-4,1.1766041058624633E-31,1.8308404325702861E-6
4.333333333333335E-4,-2.8620581110781452E-31,1.9493378263688933E-6
4.5000000000000015E-4,-2.3249307243171886E-32,2.0550170881872586E-6
4.666666666666668E-4,6.879004515383623E-31,2.1479400280904497E-6
4.833333333333335E-4,-4.911629345427936E-31,2.2411602003215903E-6
5.000000000000001E-4,-9.367846530531796E-31,2.3417650825973708E-6
5.166666666666668E-4,1.8773932463764735E-30,2.444737000972722E-6
5.333333333333335E-4,-1.5461247038591895E-30,2.54485820136895E-6
5.500000000000001E-4,-5.3127377104412156E-30,2.6452440852582885E-6
5.666666666666668E-4,2.1062992931709995E-29,2.750649917781786E-6
5.833333333333335E-4,2.155935159842113E-29,2.8586733350246904E-6
6.000000000000002E-4,-1.2338951546101779E-28,2.962571918946964E-6
6.166666666666668E-4,-1.4341406431220898E-28,3.059096012445484E-6
6.333333333333335E-4,5.460955506526008E-28,3.1501138695870137E-6
6.500000000000002E-4,9.668237755444524E-28,3.240884502546296E-6
6.666666666666669E-4,-1.8311444968981464E-27,3.3386721834912388E-6
6.833333333333335E-4,-5.452921498146495E-27,3.446544362810671E-6
7.000000000000002E-4,3.565960260677009E-27,3.556796772311937E-6
7.166666666666669E-4,2.4994028982501525E-26,3.6575641890833764E-6
7.333333333333336E-4,6.64659829531821E-27,3.7468516427315076E-6
7.500000000000002E-4,-9.07065617950229E-26,3.833452237687814E-6
7.666666666666669E-4,-1.0609470863857609E-25,3.9248346981774225E-6
7.833333333333336E-4,2.363520147503717E-25,4.02133213015318E-6
8.000000000000003E-4,6.0703442325346465E-25,4.121365806758535E-6
8.166666666666669E-4,-2.4337648215805E-25,4.224356396553122E-6
8.333333333333336E-4,-2.3504915543844007E-24,4.326920886405651E-6
8.500000000000003E-4,-1.5828364021521307E-24,4.422819059496363E-6
8.66666666666667E-4,6.226657654807764E-24,4.51008580222407E-6
8.833333333333336E-4,1.1927323807942693E-23,4.5942245834008566E-6
9.000000000000003E-4,-7.229187714048172E-24,4.6817900026499645E-6
9.16666666666667E-4,-4.6525673907811295E-23,4.77418252379196E-6
