% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:02"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,2.9120673762822056E-41,3.0489681408885974E-14
1.6666666666666667E-5,4.10128124847445E-40,1.3248794996112173E-8
3.3333333333333335E-5,-1.9213262687784882E-39,2.0655585945751676E-8
5.0E-5,8.836244422842458E-39,1.8731403686145514E-8
6.666666666666667E-5,-6.732026937375651E-38,4.565755543984808E-9
8.333333333333334E-5,4.972383118939541E-37,-1.771296456800643E-8
1.0000000000000002E-4,-2.5328882803828324E-36,-2.906584348995154E-8
1.1666666666666669E-4,9.078048437663207E-36,-3.791143004719617E-9
1.3333333333333337E-4,-2.280971554968008E-35,7.177228152752155E-8
1.5000000000000004E-4,3.530380151063481E-35,1.8972129098068652E-7
1.6666666666666672E-4,-6.437897233993824E-36,3.284800964778941E-7
1.833333333333334E-4,-1.277702301846327E-34,4.710767946015117E-7
2.0000000000000006E-4,3.349623429028718E-34,6.131783792041242E-7
2.1666666666666674E-4,-2.7415076122520734E-34,7.516523669382138E-7
2.333333333333334E-4,-5.932200552568645E-34,8.782821765613097E-7
2.5000000000000006E-4,1.982908410026307E-33,9.937758885480698E-7
2.6666666666666673E-4,-1.5319098577330275E-33,1.1130969680361207E-6
2.833333333333334E-4,-3.45183495815324E-33,1.2461399849779112E-6
3.000000000000001E-4,9.410741342822908E-33,1.3861759001173664E-6
3.1666666666666676E-4,-3.624376032772804E-33,1.5236347406862734E-6
3.3333333333333343E-4,-2.0064810562236897E-32,1.6567679321353007E-6
3.500000000000001E-4,3.4647540032354334E-32,1.7840452948540984E-6
3.666666666666668E-4,8.992571140485026E-33,1.9013735182679855E-6
3.8333333333333345E-4,-9.705662858618196E-32,2.013975117810402E-6
4.0000000000000013E-4,8.489026281042972E-32,2.13816946083357E-6
4.166666666666668E-4,1.475363637271492E-31,2.2812278070780215E-6
4.333333333333335E-4,-3.500543548006327E-31,2.4280362152817567E-6
4.5000000000000015E-4,-1.617770716859338E-32,2.5586731843022445E-6
4.666666666666668E-4,8.011902644607808E-31,2.6732080685316764E-6
4.833333333333335E-4,-6.85615385705328E-31,2.7879508761989044E-6
5.000000000000001E-4,-8.772321745192842E-31,2.9117540546318758E-6
5.166666666666668E-4,2.6758351557009873E-30,3.03833811052864E-6
5.333333333333335E-4,-3.109362741091038E-30,3.1611732913196847E-6
5.500000000000001E-4,-8.103109721775554E-30,3.2841465111524815E-6
5.666666666666668E-4,3.038208552180556E-29,3.41319452673638E-6
5.833333333333335E-4,3.3104597290533917E-29,3.5453067325636153E-6
6.000000000000002E-4,-1.6668292123700156E-28,3.6720472999743326E-6
6.166666666666668E-4,-2.0337215903670445E-28,3.7893466914461923E-6
6.333333333333335E-4,7.176399143375827E-28,3.899533348854707E-6
6.500000000000002E-4,1.297550987044886E-27,4.009174614673535E-6
6.666666666666669E-4,-2.3813323716608994E-27,4.127344459756481E-6
6.833333333333335E-4,-7.138352569526633E-27,4.2578703469658E-6
7.000000000000002E-4,4.678982587538738E-27,4.391114394750184E-6
7.166666666666669E-4,3.242716629543462E-26,4.512237396260228E-6
7.333333333333336E-4,7.962529484600765E-27,4.618738697277269E-6
7.500000000000002E-4,-1.177788757640453E-25,4.721603635891364E-6
7.666666666666669E-4,-1.3360694564498694E-25,4.830162340870283E-6
7.833333333333336E-4,3.1084329354307457E-25,4.944825121934563E-6
8.000000000000003E-4,7.727272969426978E-25,5.063612155753463E-6
8.166666666666669E-4,-3.493344197783001E-25,5.185792638481752E-6
8.333333333333336E-4,-3.0249127793811173E-24,5.30713100016655E-6
8.500000000000003E-4,-1.89651340112805E-24,5.419820259982349E-6
8.66666666666667E-4,8.163453684563912E-24,5.521397865541792E-6
8.833333333333336E-4,1.501034698406445E-23,5.618737688405004E-6
9.000000000000003E-4,-1.021946777575599E-23,5.7200278119889775E-6
9.16666666666667E-4,-5.981179912300407E-23,5.8270134618287615E-6
9.333333333333336E-4,-3.543700380514956E-23,5.936982304174479E-6
