% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:43"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,4.659307818190028E-41,4.8783490254217556E-14
1.6666666666666667E-5,7.319286837591253E-40,2.119776362431182E-8
3.3333333333333335E-5,-3.3256039857225174E-39,3.3042892011794615E-8
5.0E-5,1.4329282283675766E-38,2.9949728940529886E-8
6.666666666666667E-5,-1.0652389484475358E-37,7.262522738403341E-9
8.333333333333334E-5,7.962563189506933E-37,-2.8407451485377036E-8
1.0000000000000002E-4,-4.0740854736049735E-36,-4.6588710725091935E-8
1.1666666666666669E-4,1.4593338786531995E-35,-6.154159173963663E-9
1.3333333333333337E-4,-3.6567060665871785E-35,1.1474306822129788E-7
1.5000000000000004E-4,5.633607559907778E-35,3.034258043050225E-7
1.6666666666666672E-4,-9.553460842598042E-36,5.253228126649038E-7
1.833333333333334E-4,-2.0552619221458378E-34,7.532200243109437E-7
2.0000000000000006E-4,5.349631207041879E-34,9.801238258422674E-7
2.1666666666666674E-4,-4.320942011604926E-34,1.200961738534644E-6
2.333333333333334E-4,-9.563783241496916E-34,1.4025285011367438E-6
2.5000000000000006E-4,3.160293740842929E-33,1.5859032783183003E-6
2.6666666666666673E-4,-2.4089630638811416E-33,1.7749785364858907E-6
2.833333333333334E-4,-5.536314939182035E-33,1.9855352168795935E-6
3.000000000000001E-4,1.494319114615186E-32,2.206751143363838E-6
3.1666666666666676E-4,-5.6524844170285766E-33,2.4232558786580235E-6
3.3333333333333343E-4,-3.1924750351002955E-32,2.6321944353137573E-6
3.500000000000001E-4,5.498629525366848E-32,2.831063419285493E-6
3.666666666666668E-4,1.426275958690879E-32,3.01326127453302E-6
3.8333333333333345E-4,-1.5452020701110505E-31,3.187096132887249E-6
4.0000000000000013E-4,1.3595836557765424E-31,3.3786332760115672E-6
4.166666666666668E-4,2.3574708393440948E-31,3.5994566676357813E-6
4.333333333333335E-4,-5.626556887143987E-31,3.825326704677731E-6
4.5000000000000015E-4,-2.9330102363751695E-32,4.0243105125285974E-6
4.666666666666668E-4,1.301378873734262E-30,4.1964675198023155E-6
4.833333333333335E-4,-1.0766936236103423E-30,4.367849298797029E-6
5.000000000000001E-4,-1.50142207880494E-30,4.552575926916715E-6
5.166666666666668E-4,4.184979129740842E-30,4.740553278243129E-6
5.333333333333335E-4,-4.5794858005949284E-30,4.921286099473012E-6
5.500000000000001E-4,-1.2521453233132763E-29,5.10094775079634E-6
5.666666666666668E-4,4.7232002705633414E-29,5.288991850596801E-6
5.833333333333335E-4,5.10404208921173E-29,5.480554412606727E-6
