% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:27"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,4.076894358803188E-41,4.2685553972440385E-14
1.6666666666666667E-5,7.234997988074363E-40,1.8548146949180355E-8
3.3333333333333335E-5,-3.1832177757665117E-39,2.8914565010563184E-8
5.0E-5,1.2739406319437044E-38,2.6212917106129458E-8
6.666666666666667E-5,-9.18979994796238E-38,6.3690708683977484E-9
8.333333333333334E-5,6.975738844699093E-37,-2.4834076197468795E-8
1.0000000000000002E-4,-3.5887426793170147E-36,-4.07370812869748E-8
1.1666666666666669E-4,1.2844541810532163E-35,-5.355188515350229E-9
1.3333333333333337E-4,-3.2072638098494945E-35,1.0043129932355905E-7
1.5000000000000004E-4,4.91203433976928E-35,2.6554067846869865E-7
1.6666666666666672E-4,-7.522396018928654E-36,4.597399331029753E-7
1.833333333333334E-4,-1.8103200947281047E-34,6.592366098008013E-7
2.0000000000000006E-4,4.669370122275499E-34,8.57931745053951E-7
2.1666666666666674E-4,-3.707515854605353E-34,1.0514072567132437E-6
2.333333333333334E-4,-8.447082024862969E-34,1.2281282664010627E-6
2.5000000000000006E-4,2.751117588793219E-33,1.389057079091328E-6
2.6666666666666673E-4,-2.061006825559172E-33,1.5551160410231117E-6
2.833333333333334E-4,-4.8580066178425556E-33,1.740130325653379E-6
3.000000000000001E-4,1.294748998828164E-32,1.9346491506044388E-6
3.1666666666666676E-4,-4.785221497690416E-33,2.1252429072119864E-6
3.3333333333333343E-4,-2.773239714206228E-32,2.309432564971597E-6
3.500000000000001E-4,4.761746671902482E-32,2.4850459747462856E-6
3.666666666666668E-4,1.2338679232526793E-32,2.646324098940326E-6
3.8333333333333345E-4,-1.343670174341247E-31,2.800552366230985E-6
4.0000000000000013E-4,1.1909764962206282E-31,2.9705529317097704E-6
4.166666666666668E-4,2.060309526322067E-31,3.166478213585502E-6
4.333333333333335E-4,-4.950847336731864E-31,3.367137398540837E-6
4.5000000000000015E-4,-2.9960031232929594E-32,3.5446084044966255E-6
4.666666666666668E-4,1.1598942794319417E-30,3.698960026130698E-6
4.833333333333335E-4,-9.176841539829812E-31,3.853001737697675E-6
5.000000000000001E-4,-1.4202546533936276E-30,4.019102692801853E-6
5.166666666666668E-4,3.5484474275129404E-30,4.188445597784955E-6
5.333333333333335E-4,-3.578227981712303E-30,4.351862347930961E-6
5.500000000000001E-4,-1.0446248480435703E-29,4.514769153418616E-6
5.666666666666668E-4,3.98411891054286E-29,4.6854522096745135E-6
5.833333333333335E-4,4.2488267048957893E-29,4.859670351066773E-6
6.000000000000002E-4,-2.249958525429129E-28,5.02558668745654E-6
6.166666666666668E-4,-2.6935529254281213E-28,5.177478579672371E-6
6.333333333333335E-4,9.809227713373914E-28,5.3185829435770885E-6
6.500000000000002E-4,1.7590757694421082E-27,5.4580730314047585E-6
6.666666666666669E-4,-3.2706298983460515E-27,5.608631763371452E-6
6.833333333333335E-4,-9.783835110652674E-27,5.775595346933391E-6
7.000000000000002E-4,6.3978257525463004E-27,5.945446106246411E-6
7.166666666666669E-4,4.4623939518857416E-26,6.097384220744942E-6
7.333333333333336E-4,1.1395719285038823E-26,6.227886803235207E-6
7.500000000000002E-4,-1.620178671219877E-25,6.352314924002993E-6
7.666666666666669E-4,-1.8647887662973894E-25,6.483713569674207E-6
7.833333333333336E-4,4.2510713071663115E-25,6.622639094384344E-6
8.000000000000003E-4,1.0730117236988279E-24,6.766300612651561E-6
8.166666666666669E-4,-4.594027435605565E-25,6.913655254470365E-6
8.333333333333336E-4,-4.179238750064526E-24,7.058753096342169E-6
8.500000000000003E-4,-2.710337172154632E-24,7.190644824758813E-6
8.66666666666667E-4,1.1183058137054847E-23,7.305865616213786E-6
8.833333333333336E-4,2.095688751016138E-23,7.4140244811683265E-6
9.000000000000003E-4,-1.353455311266203E-23,7.526571685427665E-6
9.16666666666667E-4,-8.268476921994225E-23,7.645937038648938E-6
9.333333333333336E-4,-5.0964287950463695E-23,7.768308880651588E-6
9.500000000000003E-4,2.0181648201173875E-22,7.89025686158645E-6
9.66666666666667E-4,3.960483944102723E-22,8.009631487686912E-6
9.833333333333337E-4,-1.531059072201543E-22,8.124508661480863E-6
0.0010000000000000002,-1.3965832825617246E-21,8.232324205563109E-6
0.0010166666666666668,-1.2299939566462813E-21,8.32880771323756E-6
0.0010333333333333334,2.6855395755640422E-21,8.412665285746098E-6
0.00105,6.952761327631916E-21,8.493923623382713E-6
0.0010666666666666665,7.257641102162282E-22,8.588792388038054E-6
0.001083333333333333,-1.923711350767553E-20,8.700055821366804E-6
0.0010999999999999996,-2.6093932109660163E-20,8.811019623340238E-6
