% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:00"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,2.9120673863687965E-41,3.0489681408885974E-14
1.6666666666666667E-5,4.57455661202089E-40,1.3248794996112173E-8
3.3333333333333335E-5,-2.078505961434516E-39,2.0655585945751676E-8
5.0E-5,8.955790156997272E-39,1.8731403686145514E-8
6.666666666666667E-5,-6.65767023493368E-38,4.565755543984808E-9
8.333333333333334E-5,4.976511335267835E-37,-1.771296456800643E-8
1.0000000000000002E-4,-2.5462387660080284E-36,-2.906584348995154E-8
1.1666666666666669E-4,9.120528176008634E-36,-3.791143004719632E-9
1.3333333333333337E-4,-2.2853397233484354E-35,7.177228152752144E-8
1.5000000000000004E-4,3.520787673010553E-35,1.8972129098068646E-7
1.6666666666666672E-4,-5.968910773418148E-36,3.284800964778941E-7
1.833333333333334E-4,-1.2844958773092205E-34,4.710767946015117E-7
2.0000000000000006E-4,3.3433240079548534E-34,6.131783792041242E-7
2.1666666666666674E-4,-2.7003083219782664E-34,7.516523669382138E-7
2.333333333333334E-4,-5.977223422183547E-34,8.782821765613097E-7
2.5000000000000006E-4,1.9750591149061448E-33,9.937758885480698E-7
2.6666666666666673E-4,-1.5054329535631001E-33,1.1130969680361207E-6
2.833333333333334E-4,-3.460077630907206E-33,1.2461399849779112E-6
3.000000000000001E-4,9.338817201026853E-33,1.3861759001173668E-6
3.1666666666666676E-4,-3.532201682851387E-33,1.5236347406862747E-6
3.3333333333333343E-4,-1.99519202454424E-32,1.6567679321353018E-6
3.500000000000001E-4,3.4363532155797137E-32,1.7840452948540989E-6
3.666666666666668E-4,8.915084572535336E-33,1.901373518267985E-6
3.8333333333333345E-4,-9.65687603166805E-32,2.0139751178104017E-6
4.0000000000000013E-4,8.496435581594623E-32,2.13816946083357E-6
4.166666666666668E-4,1.4733630231300254E-31,2.2812278070780215E-6
4.333333333333335E-4,-3.516290573611427E-31,2.4280362152817575E-6
