% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 17:14"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,1.1648269627609428E-41,1.2195872563554392E-14
1.6666666666666667E-5,2.2099260319025922E-40,5.299559509998069E-9
3.3333333333333335E-5,-9.560744462642162E-40,8.26304823929892E-9
5.0E-5,3.6730853654506324E-39,7.495323834661013E-9
6.666666666666667E-5,-2.603030279912525E-38,1.8320504807746215E-9
8.333333333333334E-5,1.994696960188198E-37,-7.076199864370669E-9
1.0000000000000002E-4,-1.029522699930775E-36,-1.1615102067231734E-8
1.1666666666666669E-4,3.6828594350050685E-36,-1.5045407607794894E-9
1.3333333333333337E-4,-9.176423608647656E-36,2.8721418477766628E-8
1.5000000000000004E-4,1.4003067831270829E-35,7.590584753329927E-8
1.6666666666666672E-4,-2.0027434638292537E-36,1.3142516035923845E-7
1.833333333333334E-4,-5.192842513585792E-35,1.8849854781651596E-7
2.0000000000000006E-4,1.331985259457696E-34,2.454010070760614E-7
2.1666666666666674E-4,-1.0464591332086786E-34,3.008877154243535E-7
2.333333333333334E-4,-2.426902731669143E-34,3.5167998664793747E-7
2.5000000000000006E-4,7.835116722680331E-34,3.98068348276222E-7
2.6666666666666673E-4,-5.807081283618893E-34,4.460448715488736E-7
2.833333333333334E-4,-1.3902098837100389E-33,4.995742671054362E-7
3.000000000000001E-4,3.676890039113041E-33,5.559725473425436E-7
3.1666666666666676E-4,-1.3395995620277284E-33,6.114197531097781E-7
3.3333333333333343E-4,-7.888018739751398E-33,6.652243538190491E-7
3.500000000000001E-4,1.3519500094268822E-32,7.167819215683893E-7
3.666666666666668E-4,3.500523140628442E-33,7.644624314693669E-7
3.8333333333333345E-4,-3.824762631668174E-32,8.103616428721064E-7
4.0000000000000013E-4,3.4048665345052817E-32,8.610138057762108E-7
4.166666666666668E-4,5.883803049385712E-32,9.193345589482671E-7
4.333333333333335E-4,-1.419170304269701E-31,9.792864856505064E-7
4.5000000000000015E-4,-9.378805082261039E-33,1.0329093561729401E-6
4.666666666666668E-4,3.3500619294102807E-31,1.080238405441401E-6
4.833333333333335E-4,-2.5766266735047297E-31,1.12780423320968E-6
5.000000000000001E-4,-4.239381700275688E-31,1.1791543949662639E-6
5.166666666666668E-4,9.931662731703818E-31,1.231784150661305E-6
5.333333333333335E-4,-9.49522683713885E-31,1.2830888186577837E-6
5.500000000000001E-4,-2.8934245022506114E-30,1.3346301907450264E-6
5.666666666666668E-4,1.1132030741623713E-29,1.3887899983855026E-6
5.833333333333335E-4,1.1757576385600037E-29,1.4443713476442056E-6
6.000000000000002E-4,-6.351105419784204E-29,1.4980074163533638E-6
6.166666666666668E-4,-7.546744512631629E-29,1.548077597986962E-6
6.333333333333335E-4,2.7807174533191416E-28,1.595519943758656E-6
6.500000000000002E-4,4.970831574246479E-28,1.64296765993104E-6
6.666666666666669E-4,-9.286053025140252E-28,1.6940565723526978E-6
6.833333333333335E-4,-2.775340512683682E-27,1.7503243709399886E-6
7.000000000000002E-4,1.813623661103507E-27,1.8079232766847188E-6
7.166666666666669E-4,1.267539616758402E-26,1.86092512319862E-6
7.333333333333336E-4,3.279164648390287E-27,1.9083364975019697E-6
7.500000000000002E-4,-4.601288087517835E-26,1.9545575654082995E-6
7.666666666666669E-4,-5.322046593179794E-26,2.0033261819817675E-6
7.833333333333336E-4,1.2048052512900079E-25,2.0548125727493646E-6
8.000000000000003E-4,3.056945734773792E-25,2.1082312513308794E-6
8.166666666666669E-4,-1.2838867802527648E-25,2.1632965714949227E-6
8.333333333333336E-4,-1.188550013038019E-24,2.218321156679925E-6
8.500000000000003E-4,-7.795801912636384E-25,2.2701890020451604E-6
8.66666666666667E-4,3.170986350397636E-24,2.3179213853941183E-6
8.833333333333336E-4,5.981122056302485E-24,2.36427352908692E-6
9.000000000000003E-4,-3.791941052795947E-24,2.4125260866925813E-6
9.16666666666667E-4,-2.35186953580208E-23,2.463382769517084E-6
9.333333333333336E-4,-1.4688722518350852E-23,2.5157645749560293E-6
9.500000000000003E-4,5.716059932334017E-23,2.5687016968161E-6
9.66666666666667E-4,1.1295500489223444E-22,2.621590235853638E-6
9.833333333333337E-4,-4.236371687474839E-23,2.673890446875515E-6
0.0010000000000000002,-3.9657847704658913E-22,2.7248792861541816E-6
0.0010166666666666668,-3.5267710536697978E-22,2.7733455671207323E-6
0.0010333333333333334,7.577548492995755E-22,2.818927532023676E-6
0.00105,1.9776933807190704E-21,2.8644967957498886E-6
0.0010666666666666665,2.2576704799981896E-22,2.914691301003275E-6
0.001083333333333333,-5.443763005282688E-21,2.9703142711103095E-6
0.0010999999999999996,-7.441510148671072E-21,3.0266049836304783E-6
0.0011166666666666662,6.0193231089827714E-21,3.078806115279252E-6
0.0011333333333333328,2.828297844244473E-20,3.1266444607175464E-6
0.0011499999999999993,1.9280118149823425E-20,3.1719637137410495E-6
0.001166666666666666,-5.2023511258909343E-20,3.2162217299946527E-6
0.0011833333333333325,-1.1804734679126336E-19,3.2623913066488204E-6
0.001199999999999999,-1.4818799996994126E-20,3.3141445456842733E-6
0.0012166666666666656,2.8811068008505668E-19,3.3700461243485684E-6
0.0012333333333333322,4.1386050377403893E-19,3.4233450955019256E-6
0.0012499999999999987,-1.897729485922848E-19,3.4704906252975418E-6
0.0012666666666666653,-1.2932111808211833E-18,3.51538990914131E-6
0.0012833333333333319,-1.2458906624890692E-18,3.562930731701834E-6
0.0012999999999999984,1.5329912322829512E-18,3.612962571057761E-6
0.001316666666666665,5.11376095855723E-18,3.6629966712990977E-6
0.0013333333333333316,3.1579212502952585E-18,3.712399149228133E-6
0.0013499999999999981,-8.077389372785991E-18,3.7612226055905304E-6
0.0013666666666666647,-1.8455517018216544E-17,3.808524034015565E-6
0.0013833333333333313,-5.734430198119423E-18,3.854647447580375E-6
0.0013999999999999978,3.559851085956275E-17,3.90229136212546E-6
0.0014166666666666644,6.100513269994139E-17,3.952593800872044E-6
0.001433333333333331,-3.0049331251067755E-19,4.002819153976767E-6
0.0014499999999999975,-1.3852518114104515E-16,4.050690221489546E-6
0.001466666666666664,-1.819651782334677E-16,4.098032276533204E-6
0.0014833333333333306,6.635988808935358E-17,4.14683209377459E-6
0.0014999999999999972,4.80659984671642E-16,4.1949497856622255E-6
0.0015166666666666638,4.807588670085298E-16,4.239859483251789E-6
0.0015333333333333303,-3.893460229793633E-16,4.283756672211917E-6
0.001549999999999997,-1.491007011348941E-15,4.330569554569737E-6
0.0015666666666666635,-1.1123558892822296E-15,4.380190008108774E-6
0.00158333333333333,1.5641569127330803E-15,4.429630926076949E-6
0.0015999999999999966,4.176363659828746E-15,4.4777759231032226E-6
0.0016166666666666632,2.2683579610240618E-15,4.525222990434456E-6
0.0016333333333333297,-5.115940456134745E-15,4.571295033905059E-6
0.0016499999999999963,-1.081838714966556E-14,4.61503783954814E-6
0.0016666666666666629,-4.252049501126869E-15,4.658167393433878E-6
0.0016833333333333294,1.4683203123255053E-14,4.703731855368706E-6
0.001699999999999996,2.6941238500291075E-14,4.752265220502382E-6
0.0017166666666666626,8.066149317513802E-15,4.801565871117648E-6
0.0017333333333333291,-3.925238313717451E-14,4.8495088371960785E-6
0.0017499999999999957,-6.724214439685351E-14,4.895194200398201E-6
0.0017666666666666623,-1.7089589887202604E-14,4.9386150401768655E-6
0.0017833333333333288,1.0280745469805637E-13,4.981151009031952E-6
0.0017999999999999954,1.7174894790742356E-13,5.0251095971512305E-6
0.001816666666666662,4.010074360936308E-14,5.071195543150865E-6
0.0018333333333333285,-2.693646053675996E-13,5.117761223620392E-6
