% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:22"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,3.494480830104614E-41,3.658761769066316E-14
1.6666666666666667E-5,3.902578839386114E-40,1.5898488763127436E-8
3.3333333333333335E-5,-1.9634501613512225E-39,2.478542424693461E-8
5.0E-5,1.0333658919129573E-38,2.2473343958927312E-8
6.666666666666667E-5,-8.237737169332911E-38,5.469875388597464E-9
8.333333333333334E-5,5.9599306661952196E-37,-2.1269673237796006E-8
1.0000000000000002E-4,-3.0115289071238314E-36,-3.489665627366182E-8
1.1666666666666669E-4,1.0803800962332806E-35,-4.568075800585798E-9
1.3333333333333337E-4,-2.727853301917776E-35,8.610712170396708E-8
1.5000000000000004E-4,4.256554693194619E-35,2.2763836920047492E-7
1.6666666666666672E-4,-8.71647802308321E-36,3.941241469546475E-7
1.833333333333334E-4,-1.5187385901033272E-34,5.651856801723484E-7
2.0000000000000006E-4,4.032584438050867E-34,7.356104885326339E-7
2.1666666666666674E-4,-3.377292576879463E-34,9.016267739918248E-7
2.333333333333334E-4,-7.0215727567777135E-34,1.0533621857140832E-6
2.5000000000000006E-4,2.3959829893914797E-33,1.1916550046975714E-6
2.6666666666666673E-4,-1.8949037020589378E-33,1.3344509497158012E-6
2.833333333333334E-4,-4.123513247342997E-33,1.493612774681E-6
3.000000000000001E-4,1.1446062192017674E-32,1.6610537530930247E-6
3.1666666666666676E-4,-4.54985076935377E-33,1.8252774313822741E-6
3.3333333333333343E-4,-2.4316377219744273E-32,1.984173266622165E-6
3.500000000000001E-4,4.21957653728031E-32,2.1358932210170826E-6
3.666666666666668E-4,1.0948598135704527E-32,2.27551407374985E-6
3.8333333333333345E-4,-1.1755180254233734E-31,2.409292488546265E-6
4.0000000000000013E-4,1.017279880009636E-31,2.5568017818242366E-6
4.166666666666668E-4,1.7763461183503518E-31,2.7267565875629716E-6
4.333333333333335E-4,-4.167183942154251E-31,2.9010077299173645E-6
4.5000000000000015E-4,-1.5465345243479568E-32,3.0556366742710885E-6
4.666666666666668E-4,9.354005051279424E-31,3.1907153390745737E-6
4.833333333333335E-4,-8.472265376494554E-31,3.3258058863334963E-6
5.000000000000001E-4,-9.204791233063272E-31,3.471521488264728E-6
5.166666666666668E-4,3.329772131495988E-30,3.620316287075708E-6
5.333333333333335E-4,-4.270841923912873E-30,3.7643439155147837E-6
5.500000000000001E-4,-1.028274980456641E-29,3.908258368816813E-6
5.666666666666668E-4,3.836269321314739E-29,4.059173510105764E-6
5.833333333333335E-4,4.220567704671119E-29,4.213465929001536E-6
6.000000000000002E-4,-2.0603641351438736E-28,4.361001759823296E-6
6.166666666666668E-4,-2.5419326285460267E-28,4.496887226832551E-6
6.333333333333335E-4,8.786176871610613E-28,4.623907038844218E-6
6.500000000000002E-4,1.5958681255468146E-27,4.7499332942619525E-6
6.666666666666669E-4,-2.904925737288015E-27,4.885846169497535E-6
6.833333333333335E-4,-8.710029010888615E-27,5.03622937299934E-6
7.000000000000002E-4,5.731703177599678E-27,5.1895072267818036E-6
7.166666666666669E-4,3.944928665500444E-26,5.327862318283542E-6
7.333333333333336E-4,9.349960130554129E-27,5.448284629549867E-6
7.500000000000002E-4,-1.4333705692172467E-25,5.5639487033040005E-6
7.666666666666669E-4,-1.606224182129998E-25,5.686043273801228E-6
7.833333333333336E-4,3.8006765551930215E-25,5.815052911594673E-6
8.000000000000003E-4,9.330554142317599E-25,5.948593580457719E-6
8.166666666666669E-4,-4.401918452974253E-25,6.085779793403394E-6
8.333333333333336E-4,-3.667565919664968E-24,6.221520160166229E-6
8.500000000000003E-4,-2.235332205321481E-24,6.346437792540762E-6
8.66666666666667E-4,9.965142338364856E-24,6.4575699808936475E-6
8.833333333333336E-4,1.8043318274866677E-23,6.563158804558116E-6
9.000000000000003E-4,-1.2803259445189415E-23,6.673023894944708E-6
9.16666666666667E-4,-7.247751798908117E-23,6.789253239037752E-6
9.333333333333336E-4,-4.15441198773897E-23,6.908585367872634E-6
9.500000000000003E-4,1.808600424740699E-22,7.028085753191023E-6
9.66666666666667E-4,3.4221472036026755E-22,7.145917583285899E-6
9.833333333333337E-4,-1.535160667604374E-22,7.260436914813553E-6
0.0010000000000000002,-1.2350758021041737E-21,7.3694506844567834E-6
0.0010166666666666668,-1.0321668654153674E-21,7.469302666154155E-6
0.0010333333333333334,2.4546371869213504E-21,7.558886938906013E-6
0.00105,6.0946656815972885E-21,7.646799893036203E-6
0.0010666666666666665,3.173646555966852E-22,7.746937278626556E-6
0.001083333333333333,-1.7330581051310683E-20,7.861688188725871E-6
0.0010999999999999996,-2.2556560960415003E-20,7.976746874384536E-6
0.0011166666666666662,2.0823076967632085E-20,8.077817731182354E-6
0.0011333333333333328,8.929892432211392E-20,8.164060486813033E-6
0.0011499999999999993,5.559797224243895E-20,8.240988825079073E-6
0.001166666666666666,-1.72188808860008E-19,8.312961018902072E-6
0.0011833333333333325,-3.6948057233049156E-19,8.388881243494567E-6
0.001199999999999999,-1.9412937572861857E-20,8.479750767221915E-6
0.0012166666666666656,9.413139367458293E-19,8.581245530771407E-6
0.0012333333333333322,1.2776129362631034E-18,8.673092456814418E-6
0.0012499999999999987,-7.29058381433242E-19,8.744620837924232E-6
0.0012666666666666653,-4.196265136195414E-18,8.80753834817698E-6
0.0012833333333333319,-3.753024268212943E-18,8.876496381888919E-6
0.0012999999999999984,5.40729074457659E-18,8.95103029751033E-6
0.001316666666666665,1.6511405724147532E-17,9.023659623362042E-6
0.0013333333333333316,9.036239504981485E-18,9.092468912167764E-6
0.0013499999999999981,-2.78340444286904E-17,9.157603052015494E-6
0.0013666666666666647,-5.932886993698889E-17,9.216220997451018E-6
0.0013833333333333313,-1.3727701572632164E-17,9.26934419380111E-6
0.0013999999999999978,1.2153267914758029E-16,9.325058795103624E-6
0.0014166666666666644,1.9500603479900678E-16,9.386769032396147E-6
0.001433333333333331,-2.0217657645137768E-17,9.44625707664201E-6
0.0014499999999999975,-4.710374414577911E-16,9.49668081330889E-6
0.001466666666666664,-5.756646424318236E-16,9.543507471444967E-6
0.0014833333333333306,2.886907952234189E-16,9.592689690870875E-6
0.0014999999999999972,1.6307122858383406E-15,9.637799825291932E-6
0.0015166666666666638,1.489957514211455E-15,9.671253181813928E-6
0.0015333333333333303,-1.5256487640260657E-15,9.699631495028058E-6
0.001549999999999997,-5.0454033160452585E-15,9.734715742798807E-6
0.0015666666666666635,-3.312732054679144E-15,9.776176764459502E-6
0.00158333333333333,5.933044435509856E-15,9.815047378056612E-6
0.0015999999999999966,1.4079625285580294E-14,9.847973157591766E-6
0.0016166666666666632,6.270341414761454E-15,9.876743834695903E-6
0.0016333333333333297,-1.9153866583204502E-14,9.899324533863964E-6
0.0016499999999999963,-3.631485333435459E-14,9.912850502360014E-6
0.0016666666666666629,-1.0320184307255659E-14,9.922470163945038E-6
0.0016833333333333294,5.470632652424621E-14,9.937329872301671E-6
0.001699999999999996,9.018944866534017E-14,9.959032111005558E-6
0.0017166666666666626,1.630880598966885E-14,9.980970059798362E-6
0.0017333333333333291,-1.4620315144810941E-13,9.996766288856986E-6
0.0017499999999999957,-2.2536244620034943E-13,1.000372086589466E-5
0.0017666666666666623,-2.943829010666819E-14,1.0001816465246975E-5
0.0017833333333333288,3.838770413298014E-13,9.995197643310687E-6
0.0017999999999999954,5.783518659607458E-13,9.990791571439553E-6
0.001816666666666662,6.306585951062596E-14,9.990714886417295E-6
0.0018333333333333285,-1.0096523197071336E-12,9.990027478022552E-6
0.001849999999999995,-1.4961845767771069E-12,9.984643861268161E-6
0.0018666666666666617,-1.3118398929244042E-13,9.975857858691591E-6
0.0018833333333333282,2.6214181414003643E-12,9.964768473191838E-6
0.0018999999999999948,3.765849378945414E-12,9.948524717064434E-6
0.0019166666666666614,2.286603162398973E-13,9.925222000247906E-6
0.001933333333333328,-6.48502943837826E-12,9.898103115803372E-6
0.0019499999999999945,-8.901522797491379E-12,9.872414686805077E-6
0.0019666666666666613,-2.3507490925943264E-13,9.850038114924298E-6
0.001983333333333328,1.4976360889939315E-11,9.827145787686893E-6
0.0019999999999999944,1.950666237847997E-11,9.795844928419853E-6
0.002016666666666661,-1.136907345751472E-13,9.75045167657092E-6
0.0020333333333333275,-3.178788771735156E-11,9.694318991146302E-6
0.002049999999999994,-3.9078041818930535E-11,9.637831961555679E-6
0.0020666666666666607,2.313572435919668E-12,9.58743502291894E-6
0.0020833333333333272,6.404833205088495E-11,9.539216712060487E-6
0.002099999999999994,7.486714915799654E-11,9.484865134606152E-6
0.0021166666666666604,-6.3501074858241115E-12,9.420583453921407E-6
0.002133333333333327,-1.2081564668574153E-10,9.3480696464644E-6
0.0021499999999999935,-1.3720297864903913E-10,9.269904004744784E-6
0.00216666666666666,1.525623647824837E-11,9.186917445159038E-6
0.0021833333333333266,2.3143942866240237E-10,9.09882389845804E-6
0.002199999999999993,2.8289053083757194E-10,9.005796507418658E-6
0.0022166666666666598,3.816548220807406E-11,8.910173906811087E-6
0.0022333333333333263,-3.492034625380875E-10,8.81635646059078E-6
0.002249999999999993,-5.091631443941089E-10,8.726295894605658E-6
0.0022666666666666595,-1.7663279557136142E-10,8.634871814618441E-6
0.002283333333333326,5.138822238155512E-10,8.533747007345562E-6
0.0022999999999999926,1.0664652509691123E-9,8.421101287933091E-6
0.002316666666666659,1.0081590456544334E-9,8.303313216192062E-6
0.0023333333333333257,2.971995145564906E-10,8.185926270367138E-6
0.0023499999999999923,-5.987077662781593E-10,8.068579847512056E-6
0.002366666666666659,-9.987086240784974E-10,7.950331965477515E-6
0.0023833333333333254,-4.045848950458877E-10,7.8328412431388E-6
0.002399999999999992,1.2823438108187065E-9,7.715470582342474E-6
0.0024166666666666585,3.746753515411046E-9,7.5943849585609064E-6
0.002433333333333325,6.323635341802708E-9,7.46956447779873E-6
0.0024499999999999917,8.16681702605357E-9,7.3454256949615106E-6
0.0024666666666666582,8.712218938664893E-9,7.221606325404718E-6
0.002483333333333325,8.399725899643493E-9,7.091480619229343E-6
0.0024999999999999914,9.094034590305623E-9,6.953974863269747E-6
0.002516666666666658,1.3503873214916906E-8,6.8185582999421554E-6
0.0025333333333333245,2.363943798907008E-8,6.692726879922852E-6
0.002549999999999991,3.947357914974481E-8,6.571325796696027E-6
0.0025666666666666576,5.923766058472552E-8,6.444631670469552E-6
0.002583333333333324,8.151882360855299E-8,6.311698117956424E-6
0.0025999999999999908,1.0746216657023738E-7,6.178962877611946E-6
0.0026166666666666573,1.4081321579786966E-7,6.0493249714162005E-6
0.002633333333333324,1.8519135307943458E-7,5.919922137845857E-6
0.0026499999999999905,2.4059151219044736E-7,5.789933241488046E-6
0.002666666666666657,3.0218558311891855E-7,5.664178597106264E-6
0.0026833333333333236,3.627823548451426E-7,5.54702021339162E-6
0.00269999999999999,4.1719940405733276E-7,5.4364833563141685E-6
0.0027166666666666567,4.651405985628873E-7,5.327081253635973E-6
0.0027333333333333233,5.105017199092419E-7,5.216639081894383E-6
0.00274999999999999,5.580670340107297E-7,5.107708749173489E-6
0.0027666666666666564,6.104784263978559E-7,5.002676218081006E-6
0.002783333333333323,6.675479497038118E-7,4.900031544122032E-6
0.0027999999999999896,7.275431686103622E-7,4.797070797632265E-6
0.002816666666666656,7.885380266124159E-7,4.69553749903744E-6
0.0028333333333333227,8.486259345467481E-7,4.60209335408793E-6
0.0028499999999999893,9.05617791725487E-7,4.520837653297339E-6
0.002866666666666656,9.57588706439888E-7,4.445561948803782E-6
0.0028833333333333224,1.0044526052866088E-6,4.3623549097940855E-6
0.002899999999999989,1.0490538608138146E-6,4.26209498840373E-6
0.0029166666666666555,1.0961438429901686E-6,4.149173373130364E-6
0.002933333333333322,1.1494449757036819E-6,4.035649792922484E-6
0.0029499999999999887,1.2089859037017145E-6,3.927475641569047E-6
0.0029666666666666552,1.2709163908614754E-6,3.819112616070354E-6
0.002983333333333322,1.3299480159307424E-6,3.7017069077395625E-6
0.0029999999999999884,1.3824191726798943E-6,3.5730274329355486E-6
0.003016666666666655,1.4277768937556744E-6,3.4370732544065303E-6
0.0030333333333333215,1.467973822871481E-6,3.2962845144089403E-6
0.003049999999999988,1.505993012117901E-6,3.1481239592116733E-6
0.0030666666666666546,1.5448108469328145E-6,2.9898969093870857E-6
0.003083333333333321,1.5869186455783848E-6,2.8240604119387834E-6
