% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 17:59"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,2.9120673923577173E-41,3.0489681408885974E-14
1.6666666666666667E-5,4.8535116514195415E-40,1.3248794996112173E-8
3.3333333333333335E-5,-2.170550443267209E-39,2.0655585945751676E-8
5.0E-5,9.024247024190441E-39,1.8731403686145514E-8
6.666666666666667E-5,-6.613723137409404E-38,4.565755543984808E-9
8.333333333333334E-5,4.979251034534266E-37,-1.771296456800643E-8
1.0000000000000002E-4,-2.554231049131495E-36,-2.906584348995154E-8
1.1666666666666669E-4,9.145798839844446E-36,-3.791143004719632E-9
1.3333333333333337E-4,-2.2879225988392662E-35,7.177228152752151E-8
1.5000000000000004E-4,3.5150345006582303E-35,1.897212909806865E-7
1.6666666666666672E-4,-5.689474668918491E-36,3.2848009647789474E-7
1.833333333333334E-4,-1.288515815581266E-34,4.710767946015117E-7
2.0000000000000006E-4,3.3395174191014626E-34,6.13178379204124E-7
2.1666666666666674E-4,-2.6758232636892834E-34,7.516523669382137E-7
2.333333333333334E-4,-6.003721405980074E-34,8.782821765613097E-7
2.5000000000000006E-4,1.970362460227381E-33,9.937758885480698E-7
2.6666666666666673E-4,-1.4897611793072977E-33,1.1130969680361207E-6
2.833333333333334E-4,-3.4647775698803504E-33,1.2461399849779112E-6
3.000000000000001E-4,9.296137010429469E-33,1.3861759001173668E-6
3.1666666666666676E-4,-3.478200157629582E-33,1.5236347406862734E-6
3.3333333333333343E-4,-1.9884651636105942E-32,1.6567679321353013E-6
3.500000000000001E-4,3.4197184865237503E-32,1.784045294854098E-6
3.666666666666668E-4,8.868050988134789E-33,1.9013735182679845E-6
3.8333333333333345E-4,-9.628627424936501E-32,2.013975117810401E-6
4.0000000000000013E-4,8.501026362176603E-32,2.13816946083357E-6
4.166666666666668E-4,1.4724352703966486E-31,2.281227807078024E-6
4.333333333333335E-4,-3.5256077825258855E-31,2.42803621528176E-6
4.5000000000000015E-4,-1.9738377621547943E-32,2.5586731843022445E-6
4.666666666666668E-4,8.204300098336318E-31,2.673208068531676E-6
4.833333333333335E-4,-6.648639534887361E-31,2.7879508761989036E-6
5.000000000000001E-4,-9.741719018654635E-31,2.9117540546318754E-6
5.166666666666668E-4,2.5781267124670008E-30,3.0383381105286377E-6
5.333333333333335E-4,-2.717471321243255E-30,3.1611732913196847E-6
5.500000000000001E-4,-7.657163702687778E-30,3.2841465111524823E-6
5.666666666666668E-4,2.901581955018362E-29,3.41319452673638E-6
5.833333333333335E-4,3.117992751666482E-29,3.5453067325636086E-6
6.000000000000002E-4,-1.6242696719438895E-28,3.672047299974326E-6
6.166666666666668E-4,-1.9567445260295728E-28,3.7893466914461923E-6
6.333333333333335E-4,7.054822944797977E-28,3.899533348854705E-6
6.500000000000002E-4,1.2686347207035526E-27,4.0091746146735345E-6
6.666666666666669E-4,-2.3488208251086335E-27,4.127344459756481E-6
6.833333333333335E-4,-7.032426937633982E-27,4.257870346965801E-6
7.000000000000002E-4,4.599919010558525E-27,4.391114394750184E-6
7.166666666666669E-4,3.203528423176121E-26,4.512237396260228E-6
7.333333333333336E-4,8.093532747928355E-27,4.618738697277263E-6
7.500000000000002E-4,-1.1632166092934505E-25,4.7216036358913645E-6
7.666666666666669E-4,-1.3333297361331812E-25,4.830162340870285E-6
7.833333333333336E-4,3.0572553250142777E-25,4.944825121934565E-6
8.000000000000003E-4,7.683058949345064E-25,5.063612155753463E-6
8.166666666666669E-4,-3.3423421918113113E-25,5.18579263848175E-6
8.333333333333336E-4,-2.9968087082569204E-24,5.307131000166547E-6
8.500000000000003E-4,-1.9247861248260586E-24,5.419820259982336E-6
8.66666666666667E-4,8.038974967012423E-24,5.521397865541783E-6
8.833333333333336E-4,1.4982192713314529E-23,5.6187376884050025E-6
9.000000000000003E-4,-9.827135028365096E-24,5.720027811989005E-6
9.16666666666667E-4,-5.92814378144824E-23,5.827013461828815E-6
9.333333333333336E-4,-3.612774166063369E-23,5.936982304174482E-6
9.500000000000003E-4,1.452150839817901E-22,6.047494585086936E-6
9.66666666666667E-4,2.8330172644022455E-22,6.157025258322446E-6
9.833333333333337E-4,-1.1230859601502312E-22,6.264209826815961E-6
0.0010000000000000002,-1.0027287015228408E-21,6.367225912504405E-6
0.0010166666666666668,-8.758314981777639E-22,6.463031412912975E-6
0.0010333333333333334,1.938605045305997E-21,6.550708841372321E-6
0.00105,4.984912159626938E-21,6.637425281623006E-6
0.0010666666666666665,4.78775398285482E-22,6.734763781587341E-6
0.001083333333333333,-1.385335096137773E-20,6.8447191625770765E-6
0.0010999999999999996,-1.8667592684314942E-20,6.955374676197759E-6
0.0011166666666666662,1.5710672570452782E-20,7.054821980284913E-6
0.0011333333333333328,7.179586410011858E-20,7.142364592976997E-6
0.0011499999999999993,4.7698811378437047E-20,7.222599998582431E-6
0.001166666666666666,-1.3392462170121228E-19,7.299162172317915E-6
0.0011833333333333325,-2.9890108275948924E-19,7.379472968219337E-6
0.001199999999999999,-3.1212958900396013E-20,7.4727019886214025E-6
0.0012166666666666656,7.387555685044751E-19,7.575248539363741E-6
0.0012333333333333322,1.0438153627166609E-18,7.67022162731339E-6
0.0012499999999999987,-5.119405230531202E-19,7.748731587372645E-6
0.0012666666666666653,-3.3091542641138595E-18,7.820536110001263E-6
0.0012833333333333319,-3.120952386594876E-18,7.89784536058208E-6
0.0012999999999999984,4.022822978785233E-18,7.98027306156499E-6
0.001316666666666665,1.3066426976397811E-17,8.061586667441658E-6
0.0013333333333333316,7.80154624921764E-18,8.140190970873802E-6
