% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 17:54"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,2.91206742629493E-41,3.0489681408885974E-14
1.6666666666666667E-5,6.406874661169602E-40,1.3248794996112173E-8
3.3333333333333335E-5,-2.6746248692014886E-39,2.0655585945751676E-8
5.0E-5,9.37701534252942E-39,1.873140368614551E-8
6.666666666666667E-5,-6.367493853278345E-38,4.565755543984785E-9
8.333333333333334E-5,4.998780568855575E-37,-1.771296456800643E-8
1.0000000000000002E-4,-2.6004281138706146E-36,-2.906584348995154E-8
1.1666666666666669E-4,9.289650645616036E-36,-3.791143004719668E-9
1.3333333333333337E-4,-2.3024000399213298E-35,7.177228152752143E-8
1.5000000000000004E-4,3.481623310454398E-35,1.8972129098068652E-7
1.6666666666666672E-4,-4.09299075467111E-36,3.2848009647789474E-7
1.833333333333334E-4,-1.3110901689778508E-34,4.710767946015121E-7
2.0000000000000006E-4,3.3170245520617235E-34,6.131783792041242E-7
2.1666666666666674E-4,-2.5368119638018183E-34,7.516523669382138E-7
2.333333333333334E-4,-6.150515254258663E-34,8.782821765613097E-7
2.5000000000000006E-4,1.94325353805227E-33,9.9377588854807E-7
2.6666666666666673E-4,-1.4016886932663568E-33,1.1130969680361213E-6
2.833333333333334E-4,-3.488692315473506E-33,1.2461399849779137E-6
3.000000000000001E-4,9.054800659856625E-33,1.3861759001173668E-6
3.1666666666666676E-4,-3.182432729221027E-33,1.5236347406862732E-6
3.3333333333333343E-4,-1.95005775448609E-32,1.6567679321353003E-6
3.500000000000001E-4,3.328665370034896E-32,1.784045294854098E-6
3.666666666666668E-4,8.588618230334322E-33,1.9013735182679864E-6
3.8333333333333345E-4,-9.478580411052182E-32,2.0139751178104085E-6
4.0000000000000013E-4,8.529103663728779E-32,2.1381694608335747E-6
4.166666666666668E-4,1.4707669592991627E-31,2.281227807078025E-6
4.333333333333335E-4,-3.577645240048264E-31,2.4280362152817575E-6
4.5000000000000015E-4,-2.9057947143877117E-32,2.5586731843022445E-6
4.666666666666668E-4,8.598913520694544E-31,2.6732080685316793E-6
4.833333333333335E-4,-6.139725280692981E-31,2.7879508761989053E-6
5.000000000000001E-4,-1.1710033853784616E-30,2.911754054631882E-6
5.166666666666668E-4,2.3467789958601756E-30,3.03833811052864E-6
5.333333333333335E-4,-1.9326685632946506E-30,3.161173291319691E-6
5.500000000000001E-4,-6.640874642117965E-30,3.2841465111524823E-6
5.666666666666668E-4,2.6329124772948306E-29,3.41319452673638E-6
5.833333333333335E-4,2.694841503995972E-29,3.5453067325636153E-6
6.000000000000002E-4,-1.5423992415089493E-28,3.6720472999743334E-6
6.166666666666668E-4,-1.7926397780742633E-28,3.7893466914461945E-6
6.333333333333335E-4,6.826380600936966E-28,3.899533348854713E-6
6.500000000000002E-4,1.208523053429872E-27,4.009174614673542E-6
6.666666666666669E-4,-2.2890247001065098E-27,4.1273444597564875E-6
6.833333333333335E-4,-6.816192404262654E-27,4.257870346965801E-6
7.000000000000002E-4,4.457832749809236E-27,4.391114394750184E-6
7.166666666666669E-4,3.1243030967349166E-26,4.512237396260227E-6
7.333333333333336E-4,8.307099146649919E-27,4.618738697277265E-6
7.500000000000002E-4,-1.1338623444141754E-25,4.721603635891365E-6
7.666666666666669E-4,-1.3261671555302711E-25,4.830162340870285E-6
7.833333333333336E-4,2.9545323205244573E-25,4.944825121934569E-6
8.000000000000003E-4,7.587998109180333E-25,5.063612155753464E-6
8.166666666666669E-4,-3.0426217580938734E-25,5.185792638481756E-6
8.333333333333336E-4,-2.9381818133778004E-24,5.307131000166554E-6
8.500000000000003E-4,-1.9784700804716257E-24,5.419820259982329E-6
8.66666666666667E-4,7.78363712644524E-24,5.521397865541751E-6
8.833333333333336E-4,1.490924445044085E-23,5.618737688404996E-6
9.000000000000003E-4,-9.03744323899262E-24,5.720027811989067E-6
9.16666666666667E-4,-5.815848526294762E-23,5.827013461828925E-6
9.333333333333336E-4,-3.7455284306342804E-23,5.936982304174482E-6
9.500000000000003E-4,1.3991399411829174E-22,6.047494585086691E-6
9.66666666666667E-4,2.811000613916612E-22,6.157025258322095E-6
9.833333333333337E-4,-9.778658556972744E-23,6.2642098268159925E-6
0.0010000000000000002,-9.767366957105704E-22,6.36722591250525E-6
0.0010166666666666668,-8.886187710287051E-22,6.463031412914215E-6
0.0010333333333333334,1.837809432431421E-21,6.550708841372287E-6
0.00105,4.890464165163095E-21,6.6374252816199916E-6
0.0010666666666666665,6.713633324215395E-22,6.734763781582821E-6
0.001083333333333333,-1.3296189367676464E-20,6.844719162577487E-6
0.0010999999999999996,-1.851225716996382E-20,6.955374676208735E-6
0.0011166666666666662,1.421341897165495E-20,7.054821980299064E-6
0.0011333333333333328,6.930441516203541E-20,7.142364592972231E-6
0.0011499999999999993,4.878555209029984E-20,7.222599998547058E-6
0.001166666666666666,-1.2517039917651585E-19,7.299162172283058E-6
0.0011833333333333325,-2.901957965457551E-19,7.379472968244256E-6
0.001199999999999999,-4.4205411749592035E-20,7.472701988715482E-6
0.0012166666666666656,6.968588681025567E-19,7.5752485394304544E-6
0.0012333333333333322,1.0223681205931659E-18,7.67022162722771E-6
0.0012499999999999987,-4.2794314518248644E-19,7.748731587157953E-6
0.0012666666666666653,-3.13630776454962E-18,7.820536109895975E-6
0.0012833333333333319,-3.103585151207328E-18,7.897845360829719E-6
0.0012999999999999984,3.595584094427933E-18,7.9802730620509E-6
0.001316666666666665,1.2424908344928768E-17,8.06158666757494E-6
0.0013333333333333316,7.998331824776493E-18,8.140190970085753E-6
0.0013499999999999981,-1.9134075886246904E-17,8.216207390680132E-6
0.0013666666666666647,-4.491178918105134E-17,8.28726875263716E-6
0.0013833333333333313,-1.5265774918177842E-17,8.35422614262738E-6
0.0013999999999999978,8.465202220354683E-17,8.423817489883787E-6
0.0014166666666666644,1.4875000982497688E-16,8.498879182052417E-6
0.001433333333333331,4.601572279533228E-18,8.572562833424547E-6
0.0014499999999999975,-3.299307333512332E-16,8.6391662965356E-6
0.001466666666666664,-4.452885731079366E-16,8.703244589712134E-6
0.0014833333333333306,1.4064762979339194E-16,8.769756882622761E-6
0.0014999999999999972,1.1457520151222635E-15,8.833345430324147E-6
0.0015166666666666638,1.1848355942471586E-15,8.887687988594439E-6
0.0015333333333333303,-8.716091597803096E-16,8.938267015235656E-6
0.001549999999999997,-3.5573172706124445E-15,8.994897339916091E-6
0.0015666666666666635,-2.7781451895207702E-15,9.057302181072585E-6
0.00158333333333333,3.555143506929868E-15,9.11800646422972E-6
