% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:41"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,4.659307838632198E-41,4.8783490254217556E-14
1.6666666666666667E-5,8.268567670587966E-40,2.119776362431182E-8
3.3333333333333335E-5,-3.6379610143767734E-39,3.3042892011794635E-8
5.0E-5,1.4559328580734706E-38,2.99497289405299E-8
6.666666666666667E-5,-1.0502674073660216E-37,7.262522738403352E-9
8.333333333333334E-5,7.972329304129229E-37,-2.8407451485377046E-8
1.0000000000000002E-4,-4.1014603222068347E-36,-4.658871072509195E-8
1.1666666666666669E-4,1.4679667471260614E-35,-6.154159173963632E-9
1.3333333333333337E-4,-3.665507113794596E-35,1.1474306822129795E-7
1.5000000000000004E-4,5.613887137152737E-35,3.034258043050225E-7
1.6666666666666672E-4,-8.598241070283368E-36,5.253228126649038E-7
1.833333333333334E-4,-2.068964023976884E-34,7.532200243109436E-7
2.0000000000000006E-4,5.3365434970890215E-34,9.80123825842267E-7
2.1666666666666674E-4,-4.2373319673811325E-34,1.2009617385346427E-6
2.333333333333334E-4,-9.653898588649899E-34,1.402528501136744E-6
2.5000000000000006E-4,3.144210940359419E-33,1.5859032783183037E-6
2.6666666666666673E-4,-2.355538863411331E-33,1.7749785364858907E-6
2.833333333333334E-4,-5.5520826249444055E-33,1.9855352168795935E-6
3.000000000000001E-4,1.4797545110643248E-32,2.206751143363838E-6
3.1666666666666676E-4,-5.469186257565455E-33,2.4232558786580235E-6
3.3333333333333343E-4,-3.169481104071684E-32,2.632194435313755E-6
3.500000000000001E-4,5.442172458166603E-32,2.8310634192854906E-6
3.666666666666668E-4,1.4100822617147523E-32,3.0132612745330183E-6
3.8333333333333345E-4,-1.5356617407442305E-31,3.187096132887249E-6
4.0000000000000013E-4,1.3611751987157588E-31,3.378633276011569E-6
4.166666666666668E-4,2.354673042329444E-31,3.5994566676357745E-6
4.333333333333335E-4,-5.658301845497084E-31,3.8253267046777305E-6
4.5000000000000015E-4,-3.4230671987818854E-32,4.0243105125285974E-6
4.666666666666668E-4,1.3256333637951038E-30,4.1964675198023155E-6
4.833333333333335E-4,-1.0488307832063133E-30,4.367849298797027E-6
5.000000000000001E-4,-1.6231974008625367E-30,4.552575926916713E-6
5.166666666666668E-4,4.0554643753217174E-30,4.740553278243129E-6
5.333333333333335E-4,-4.089483256561309E-30,4.921286099473012E-6
5.500000000000001E-4,-1.193843716359618E-29,5.10094775079634E-6
5.666666666666668E-4,4.553398415008421E-29,5.288991850596801E-6
5.833333333333335E-4,4.855597639247508E-29,5.480554412606727E-6
6.000000000000002E-4,-2.5714679834529173E-28,5.662090464636028E-6
6.166666666666668E-4,-3.078252517209068E-28,5.827043921503996E-6
6.333333333333335E-4,1.1211062014016434E-27,5.979100036779044E-6
6.500000000000002E-4,2.0103558260095772E-27,6.1287299360135555E-6
6.666666666666669E-4,-3.738119707427678E-27,6.290416222069556E-6
6.833333333333335E-4,-1.1181639619407766E-26,6.4702442643834365E-6
7.000000000000002E-4,7.312839929018144E-27,6.652750578873823E-6
7.166666666666669E-4,5.1000131690429613E-26,6.8141491838750095E-6
7.333333333333336E-4,1.3020553523225557E-26,6.950401442035132E-6
7.500000000000002E-4,-1.85171474328459E-25,7.079053096757059E-6
7.666666666666669E-4,-2.131140744897153E-25,7.215003970927165E-6
7.833333333333336E-4,4.858724866322468E-25,7.358880702001027E-6
8.000000000000003E-4,1.2263168137523852E-24,7.507483930308625E-6
8.166666666666669E-4,-5.251448772742072E-25,7.659611765059432E-6
8.333333333333336E-4,-4.776452950414708E-24,7.808454158119312E-6
8.500000000000003E-4,-3.0973188378181932E-24,7.941488068640701E-6
8.66666666666667E-4,1.2781487582535064E-23,8.054745974108432E-6
8.833333333333336E-4,2.3950947727309957E-23,8.15920408632109E-6
9.000000000000003E-4,-1.547067269542974E-23,8.267944061003372E-6
9.16666666666667E-4,-9.450058588636143E-23,8.38373831797697E-6
9.333333333333336E-4,-5.824064617402538E-23,8.5022257174697E-6
9.500000000000003E-4,2.306644178955341E-22,8.619480870308005E-6
9.66666666666667E-4,4.526334541251102E-22,8.733042595379891E-6
9.833333333333337E-4,-1.7502387747957736E-22,8.840707938798688E-6
0.0010000000000000002,-1.5961721441207093E-21,8.939543291139634E-6
0.0010166666666666668,-1.4056609981757333E-21,9.024666238979023E-6
0.0010333333333333334,3.06948163848608E-21,9.094597736114036E-6
0.00105,7.946241165563791E-21,9.16079831714789E-6
0.0010666666666666665,8.288544710111159E-22,9.241795375521843E-6
0.001083333333333333,-2.1986698004617027E-20,9.340771786374813E-6
0.0010999999999999996,-2.982173468753949E-20,9.438647736959083E-6
0.0011166666666666662,2.4650246946810976E-20,9.516357487229157E-6
0.0011333333333333328,1.1407365803681686E-19,9.572779824365067E-6
0.0011499999999999993,7.668903859263484E-20,9.61526988840804E-6
0.001166666666666666,-2.1143020560405257E-19,9.649645333244535E-6
0.0011833333333333325,-4.754566469928198E-19,9.687786877125615E-6
0.001199999999999999,-5.425622441027948E-20,9.744371003973757E-6
0.0012166666666666656,1.1683599638114786E-18,9.81363746084423E-6
0.0012333333333333322,1.6633610877765706E-18,9.868558728521304E-6
0.0012499999999999987,-7.913183132865653E-19,9.894913407580514E-6
0.0012666666666666653,-5.2383300881986105E-18,9.908323537695359E-6
0.0012833333333333319,-4.9890730278931224E-18,9.928338977822661E-6
0.0012999999999999984,6.2953146226375934E-18,9.954354144120054E-6
0.001316666666666665,2.0697386042291945E-17,9.976408264616767E-6
0.0013333333333333316,1.2552355554996922E-17,9.991961638238203E-6
0.0013499999999999981,-3.303751954986953E-17,1.0001223268097196E-5
0.0013666666666666647,-7.464487009836685E-17,1.0000422498230653E-5
0.0013833333333333313,-2.2270019245751186E-17,9.990940865316246E-6
0.0013999999999999978,1.4537064335840692E-16,9.983581436824918E-6
0.0014166666666666644,2.465253492616322E-16,9.98290471654739E-6
0.001433333333333331,-4.971767154524715E-18,9.977974311548692E-6
0.0014499999999999975,-5.652962114475161E-16,9.959689219485673E-6
