% Model,transient_real_pressure.mph
% Version,COMSOL 6.3.0.290
% Date,"Mar 20 2025, 18:36"
% Table,探针表 1 - 
% 时间 (s),"总声压 (Pa), 点探针 1","总声压 (Pa), 点探针 2"
0,4.0768943017887053E-41,4.2685553972440385E-14
1.6666666666666667E-5,4.55300758006634E-40,1.8548146949180355E-8
3.3333333333333335E-5,-2.2906902702219638E-39,2.8914565010563197E-8
5.0E-5,1.205594044737286E-38,2.6212917106129527E-8
6.666666666666667E-5,-9.610726683549048E-38,6.369070868397752E-9
8.333333333333334E-5,6.9532938617031565E-37,-2.4834076197468824E-8
1.0000000000000002E-4,-3.5134800281256595E-36,-4.073708128697495E-8
1.1666666666666669E-4,1.2604576445413094E-35,-5.355188515350337E-9
1.3333333333333337E-4,-3.1825424964967475E-35,1.0043129932355905E-7
1.5000000000000004E-4,4.966081698992042E-35,2.6554067846869865E-7
1.6666666666666672E-4,-1.0170183393819679E-35,4.597399331029753E-7
1.833333333333334E-4,-1.7718809809421787E-34,6.592366098008015E-7
2.0000000000000006E-4,4.704772741424223E-34,8.57931745053951E-7
2.1666666666666674E-4,-3.940308143924465E-34,1.0514072567132437E-6
2.333333333333334E-4,-8.191894512835062E-34,1.2281282664010627E-6
2.5000000000000006E-4,2.7953716336706035E-33,1.389057079091328E-6
2.6666666666666673E-4,-2.2108023028495124E-33,1.5551160410231117E-6
2.833333333333334E-4,-4.810818164906148E-33,1.740130325653378E-6
3.000000000000001E-4,1.3354060344394922E-32,1.9346491506044388E-6
3.1666666666666676E-4,-5.308453722829328E-33,2.125242907211984E-6
3.3333333333333343E-4,-2.836959983592265E-32,2.3094325649715936E-6
3.500000000000001E-4,4.9229787535055253E-32,2.485045974746285E-6
3.666666666666668E-4,1.2772954372871472E-32,2.646324098940324E-6
3.8333333333333345E-4,-1.3714683032378694E-31,2.8005523662309847E-6
4.0000000000000013E-4,1.1868715314411186E-31,2.9705529317097704E-6
4.166666666666668E-4,2.0724319065568784E-31,3.166478213585504E-6
4.333333333333335E-4,-4.861856029166412E-31,3.367137398540837E-6
4.5000000000000015E-4,-1.803648563593304E-32,3.544608404496618E-6
4.666666666666668E-4,1.0913284317539006E-30,3.698960026130696E-6
4.833333333333335E-4,-9.884657791469346E-31,3.853001737697668E-6
5.000000000000001E-4,-1.0739173186690466E-30,4.019102692801853E-6
5.166666666666668E-4,3.884799692231942E-30,4.188445597784956E-6
5.333333333333335E-4,-4.982762301880032E-30,4.351862347930961E-6
5.500000000000001E-4,-1.1996424353909542E-29,4.5147691534186145E-6
5.666666666666668E-4,4.4757586912959427E-29,4.685452209674506E-6
5.833333333333335E-4,4.923839976904512E-29,4.85967035106677E-6
6.000000000000002E-4,-2.4038312463644975E-28,5.02558668745654E-6
6.166666666666668E-4,-2.965518824665917E-28,5.1774785796723725E-6
6.333333333333335E-4,1.0250955130394362E-27,5.318582943577089E-6
